workerid,gender,lexeme,subject_information.age,neutral_binary,gender_total,party_numeric,party_cat,freq_neutral,freq_male,freq_female,log_rel_freq
3679,male,congressperson,21,0,32.2,2,Republican,1150,134553,48088,-5.067760535083254
3679,female,camera operator,21,0,32.2,2,Republican,4258,23906,478,-1.745127613032948
3679,female,firefighter,21,0,32.2,2,Republican,100643,15598,75,1.8596401150568989
3679,female,flight attendant,21,1,32.2,2,Republican,42113,47553,4895,-0.21946572093989578
3679,male,meteorologist,21,0,32.2,2,Republican,86259,9614,67,2.187189196555766
3679,male,crewmember,21,0,32.2,2,Republican,2262,3593,5,-0.46412875783441265
3704,female,congressperson,19,0,28.9125,2,Republican,1150,134553,48088,-5.067760535083254
3704,female,meteorologist,19,1,28.9125,2,Republican,86259,9614,67,2.187189196555766
3704,male,salesperson,19,0,28.9125,2,Republican,14830,45858,2553,-1.1830749044774842
3704,female,foreperson,19,0,28.9125,2,Republican,1768,38553,775,-3.1020877691681727
3704,male,stunt double,19,0,28.9125,2,Republican,4895,7809,1214,-0.6115625970298899
3704,female,crewmember,19,1,28.9125,2,Republican,2262,3593,5,-0.46412875783441265
3704,male,police officer,19,1,28.9125,2,Republican,540418,106944,7577,1.551584701900588
3704,male,firefighter,19,0,28.9125,2,Republican,100643,15598,75,1.8596401150568989
3704,female,layperson,19,1,28.9125,2,Republican,3829,15822,219,-1.4325442721395467
3704,female,camera operator,19,1,28.9125,2,Republican,4258,23906,478,-1.745127613032948
3704,female,craftsperson,19,1,28.9125,2,Republican,961,16604,355,-2.870579536373108
3704,female,anchor,19,1,28.9125,2,Republican,26764,5817,517,1.4411257528041224
3704,male,businessperson,19,0,28.9125,2,Republican,6653,326423,42745,-4.016183944223057
3704,male,flight attendant,19,0,28.9125,2,Republican,42113,47553,4895,-0.21946572093989578
3749,female,businessperson,20,0,28.5625,2,Republican,6653,326423,42745,-4.016183944223057
3749,male,foreperson,20,0,28.5625,2,Republican,1768,38553,775,-3.1020877691681727
3749,female,craftsperson,20,0,28.5625,2,Republican,961,16604,355,-2.870579536373108
3749,male,firefighter,20,1,28.5625,2,Republican,100643,15598,75,1.8596401150568989
3749,female,crewmember,20,1,28.5625,2,Republican,2262,3593,5,-0.46412875783441265
3749,male,salesperson,20,0,28.5625,2,Republican,14830,45858,2553,-1.1830749044774842
3749,male,meteorologist,20,1,28.5625,2,Republican,86259,9614,67,2.187189196555766
3749,female,police officer,20,1,28.5625,2,Republican,540418,106944,7577,1.551584701900588
3749,male,anchor,20,0,28.5625,2,Republican,26764,5817,517,1.4411257528041224
3749,male,congressperson,20,0,28.5625,2,Republican,1150,134553,48088,-5.067760535083254
3749,female,stunt double,20,1,28.5625,2,Republican,4895,7809,1214,-0.6115625970298899
3749,female,flight attendant,20,1,28.5625,2,Republican,42113,47553,4895,-0.21946572093989578
3749,female,camera operator,20,0,28.5625,2,Republican,4258,23906,478,-1.745127613032948
3749,male,layperson,20,0,28.5625,2,Republican,3829,15822,219,-1.4325442721395467
3699,female,foreperson,24,0,38.5625,1,Republican,1768,38553,775,-3.1020877691681727
3699,male,businessperson,24,0,38.5625,1,Republican,6653,326423,42745,-4.016183944223057
3699,male,flight attendant,24,1,38.5625,1,Republican,42113,47553,4895,-0.21946572093989578
3699,female,police officer,24,1,38.5625,1,Republican,540418,106944,7577,1.551584701900588
3699,male,anchor,24,0,38.5625,1,Republican,26764,5817,517,1.4411257528041224
3699,female,salesperson,24,0,38.5625,1,Republican,14830,45858,2553,-1.1830749044774842
3699,female,stunt double,24,0,38.5625,1,Republican,4895,7809,1214,-0.6115625970298899
3699,male,crewmember,24,0,38.5625,1,Republican,2262,3593,5,-0.46412875783441265
3699,male,meteorologist,24,1,38.5625,1,Republican,86259,9614,67,2.187189196555766
3699,female,congressperson,24,0,38.5625,1,Republican,1150,134553,48088,-5.067760535083254
3699,female,layperson,24,0,38.5625,1,Republican,3829,15822,219,-1.4325442721395467
3699,male,craftsperson,24,0,38.5625,1,Republican,961,16604,355,-2.870579536373108
3699,male,firefighter,24,1,38.5625,1,Republican,100643,15598,75,1.8596401150568989
3699,male,camera operator,24,0,38.5625,1,Republican,4258,23906,478,-1.745127613032948
3742,female,congressperson,18,0,43.85,2,Republican,1150,134553,48088,-5.067760535083254
3742,female,anchor,18,0,43.85,2,Republican,26764,5817,517,1.4411257528041224
3742,male,salesperson,18,0,43.85,2,Republican,14830,45858,2553,-1.1830749044774842
3742,male,police officer,18,1,43.85,2,Republican,540418,106944,7577,1.551584701900588
3742,male,craftsperson,18,0,43.85,2,Republican,961,16604,355,-2.870579536373108
3742,male,firefighter,18,0,43.85,2,Republican,100643,15598,75,1.8596401150568989
3742,male,camera operator,18,0,43.85,2,Republican,4258,23906,478,-1.745127613032948
3742,male,meteorologist,18,1,43.85,2,Republican,86259,9614,67,2.187189196555766
3742,male,flight attendant,18,1,43.85,2,Republican,42113,47553,4895,-0.21946572093989578
3742,female,layperson,18,0,43.85,2,Republican,3829,15822,219,-1.4325442721395467
3742,female,crewmember,18,0,43.85,2,Republican,2262,3593,5,-0.46412875783441265
3742,female,foreperson,18,0,43.85,2,Republican,1768,38553,775,-3.1020877691681727
3742,male,stunt double,18,1,43.85,2,Republican,4895,7809,1214,-0.6115625970298899
3742,female,businessperson,18,0,43.85,2,Republican,6653,326423,42745,-4.016183944223057
3761,male,crewmember,22,0,10.424999999999997,3,Independent,2262,3593,5,-0.46412875783441265
3761,female,anchor,22,1,10.424999999999997,3,Independent,26764,5817,517,1.4411257528041224
3761,female,foreperson,22,0,10.424999999999997,3,Independent,1768,38553,775,-3.1020877691681727
3761,male,congressperson,22,0,10.424999999999997,3,Independent,1150,134553,48088,-5.067760535083254
3761,female,meteorologist,22,1,10.424999999999997,3,Independent,86259,9614,67,2.187189196555766
3761,female,camera operator,22,0,10.424999999999997,3,Independent,4258,23906,478,-1.745127613032948
3761,male,businessperson,22,0,10.424999999999997,3,Independent,6653,326423,42745,-4.016183944223057
3761,female,stunt double,22,1,10.424999999999997,3,Independent,4895,7809,1214,-0.6115625970298899
3761,female,firefighter,22,1,10.424999999999997,3,Independent,100643,15598,75,1.8596401150568989
3761,female,craftsperson,22,0,10.424999999999997,3,Independent,961,16604,355,-2.870579536373108
3761,female,police officer,22,1,10.424999999999997,3,Independent,540418,106944,7577,1.551584701900588
3761,male,salesperson,22,0,10.424999999999997,3,Independent,14830,45858,2553,-1.1830749044774842
3761,female,layperson,22,0,10.424999999999997,3,Independent,3829,15822,219,-1.4325442721395467
3761,male,flight attendant,22,0,10.424999999999997,3,Independent,42113,47553,4895,-0.21946572093989578
3737,female,camera operator,20,0,29.525,2,Republican,4258,23906,478,-1.745127613032948
3737,female,firefighter,20,1,29.525,2,Republican,100643,15598,75,1.8596401150568989
3737,male,anchor,20,0,29.525,2,Republican,26764,5817,517,1.4411257528041224
3737,male,foreperson,20,0,29.525,2,Republican,1768,38553,775,-3.1020877691681727
3737,male,stunt double,20,0,29.525,2,Republican,4895,7809,1214,-0.6115625970298899
3737,male,layperson,20,0,29.525,2,Republican,3829,15822,219,-1.4325442721395467
3737,male,craftsperson,20,0,29.525,2,Republican,961,16604,355,-2.870579536373108
3737,female,police officer,20,0,29.525,2,Republican,540418,106944,7577,1.551584701900588
3737,male,salesperson,20,0,29.525,2,Republican,14830,45858,2553,-1.1830749044774842
3737,male,businessperson,20,0,29.525,2,Republican,6653,326423,42745,-4.016183944223057
3737,female,flight attendant,20,0,29.525,2,Republican,42113,47553,4895,-0.21946572093989578
3737,female,meteorologist,20,1,29.525,2,Republican,86259,9614,67,2.187189196555766
3737,male,congressperson,20,0,29.525,2,Republican,1150,134553,48088,-5.067760535083254
3737,female,crewmember,20,1,29.525,2,Republican,2262,3593,5,-0.46412875783441265
3718,male,firefighter,19,1,17.375,2,Republican,100643,15598,75,1.8596401150568989
3718,male,foreperson,19,0,17.375,2,Republican,1768,38553,775,-3.1020877691681727
3718,male,craftsperson,19,0,17.375,2,Republican,961,16604,355,-2.870579536373108
3718,male,camera operator,19,0,17.375,2,Republican,4258,23906,478,-1.745127613032948
3718,male,salesperson,19,0,17.375,2,Republican,14830,45858,2553,-1.1830749044774842
3718,female,layperson,19,0,17.375,2,Republican,3829,15822,219,-1.4325442721395467
3718,male,congressperson,19,0,17.375,2,Republican,1150,134553,48088,-5.067760535083254
3718,female,stunt double,19,0,17.375,2,Republican,4895,7809,1214,-0.6115625970298899
3718,female,meteorologist,19,1,17.375,2,Republican,86259,9614,67,2.187189196555766
3718,female,crewmember,19,1,17.375,2,Republican,2262,3593,5,-0.46412875783441265
3718,male,businessperson,19,0,17.375,2,Republican,6653,326423,42745,-4.016183944223057
3718,female,police officer,19,1,17.375,2,Republican,540418,106944,7577,1.551584701900588
3718,male,anchor,19,0,17.375,2,Republican,26764,5817,517,1.4411257528041224
3718,female,flight attendant,19,1,17.375,2,Republican,42113,47553,4895,-0.21946572093989578
3670,male,anchor,23,0,6.8125,3,Independent,26764,5817,517,1.4411257528041224
3670,male,meteorologist,23,1,6.8125,3,Independent,86259,9614,67,2.187189196555766
3670,male,foreperson,23,0,6.8125,3,Independent,1768,38553,775,-3.1020877691681727
3670,male,businessperson,23,0,6.8125,3,Independent,6653,326423,42745,-4.016183944223057
3670,male,congressperson,23,0,6.8125,3,Independent,1150,134553,48088,-5.067760535083254
3670,female,firefighter,23,1,6.8125,3,Independent,100643,15598,75,1.8596401150568989
3670,male,crewmember,23,1,6.8125,3,Independent,2262,3593,5,-0.46412875783441265
3670,female,stunt double,23,0,6.8125,3,Independent,4895,7809,1214,-0.6115625970298899
3670,female,camera operator,23,0,6.8125,3,Independent,4258,23906,478,-1.745127613032948
3670,male,salesperson,23,0,6.8125,3,Independent,14830,45858,2553,-1.1830749044774842
3670,male,layperson,23,0,6.8125,3,Independent,3829,15822,219,-1.4325442721395467
3670,female,police officer,23,0,6.8125,3,Independent,540418,106944,7577,1.551584701900588
3670,female,craftsperson,23,0,6.8125,3,Independent,961,16604,355,-2.870579536373108
3670,female,flight attendant,23,1,6.8125,3,Independent,42113,47553,4895,-0.21946572093989578
3703,female,firefighter,27,1,17.799999999999997,3,Independent,100643,15598,75,1.8596401150568989
3703,female,police officer,27,1,17.799999999999997,3,Independent,540418,106944,7577,1.551584701900588
3703,male,salesperson,27,1,17.799999999999997,3,Independent,14830,45858,2553,-1.1830749044774842
3703,female,meteorologist,27,1,17.799999999999997,3,Independent,86259,9614,67,2.187189196555766
3703,female,businessperson,27,1,17.799999999999997,3,Independent,6653,326423,42745,-4.016183944223057
3703,female,stunt double,27,0,17.799999999999997,3,Independent,4895,7809,1214,-0.6115625970298899
3703,male,foreperson,27,1,17.799999999999997,3,Independent,1768,38553,775,-3.1020877691681727
3703,male,layperson,27,1,17.799999999999997,3,Independent,3829,15822,219,-1.4325442721395467
3703,female,camera operator,27,1,17.799999999999997,3,Independent,4258,23906,478,-1.745127613032948
3703,male,craftsperson,27,1,17.799999999999997,3,Independent,961,16604,355,-2.870579536373108
3703,male,anchor,27,0,17.799999999999997,3,Independent,26764,5817,517,1.4411257528041224
3703,male,congressperson,27,0,17.799999999999997,3,Independent,1150,134553,48088,-5.067760535083254
3703,male,flight attendant,27,1,17.799999999999997,3,Independent,42113,47553,4895,-0.21946572093989578
3703,male,crewmember,27,1,17.799999999999997,3,Independent,2262,3593,5,-0.46412875783441265
3757,male,meteorologist,32,1,13.475000000000001,1,Republican,86259,9614,67,2.187189196555766
3757,female,crewmember,32,1,13.475000000000001,1,Republican,2262,3593,5,-0.46412875783441265
3757,female,stunt double,32,0,13.475000000000001,1,Republican,4895,7809,1214,-0.6115625970298899
3757,male,anchor,32,0,13.475000000000001,1,Republican,26764,5817,517,1.4411257528041224
3757,male,congressperson,32,0,13.475000000000001,1,Republican,1150,134553,48088,-5.067760535083254
3757,female,businessperson,32,0,13.475000000000001,1,Republican,6653,326423,42745,-4.016183944223057
3757,male,camera operator,32,0,13.475000000000001,1,Republican,4258,23906,478,-1.745127613032948
3757,male,craftsperson,32,0,13.475000000000001,1,Republican,961,16604,355,-2.870579536373108
3757,female,foreperson,32,0,13.475000000000001,1,Republican,1768,38553,775,-3.1020877691681727
3757,female,flight attendant,32,1,13.475000000000001,1,Republican,42113,47553,4895,-0.21946572093989578
3757,male,salesperson,32,0,13.475000000000001,1,Republican,14830,45858,2553,-1.1830749044774842
3757,female,firefighter,32,1,13.475000000000001,1,Republican,100643,15598,75,1.8596401150568989
3757,female,layperson,32,1,13.475000000000001,1,Republican,3829,15822,219,-1.4325442721395467
3757,male,police officer,32,1,13.475000000000001,1,Republican,540418,106944,7577,1.551584701900588
3735,male,businessperson,20,0,31.987499999999997,2,Republican,6653,326423,42745,-4.016183944223057
3735,male,foreperson,20,0,31.987499999999997,2,Republican,1768,38553,775,-3.1020877691681727
3735,male,crewmember,20,0,31.987499999999997,2,Republican,2262,3593,5,-0.46412875783441265
3735,male,anchor,20,0,31.987499999999997,2,Republican,26764,5817,517,1.4411257528041224
3735,female,camera operator,20,0,31.987499999999997,2,Republican,4258,23906,478,-1.745127613032948
3735,female,salesperson,20,0,31.987499999999997,2,Republican,14830,45858,2553,-1.1830749044774842
3735,male,layperson,20,0,31.987499999999997,2,Republican,3829,15822,219,-1.4325442721395467
3735,male,craftsperson,20,0,31.987499999999997,2,Republican,961,16604,355,-2.870579536373108
3735,female,stunt double,20,0,31.987499999999997,2,Republican,4895,7809,1214,-0.6115625970298899
3735,female,firefighter,20,1,31.987499999999997,2,Republican,100643,15598,75,1.8596401150568989
3735,male,congressperson,20,0,31.987499999999997,2,Republican,1150,134553,48088,-5.067760535083254
3735,female,flight attendant,20,1,31.987499999999997,2,Republican,42113,47553,4895,-0.21946572093989578
3735,male,police officer,20,1,31.987499999999997,2,Republican,540418,106944,7577,1.551584701900588
3735,female,meteorologist,20,1,31.987499999999997,2,Republican,86259,9614,67,2.187189196555766
3672,male,police officer,21,0,40.75,2,Republican,540418,106944,7577,1.551584701900588
3672,male,layperson,21,0,40.75,2,Republican,3829,15822,219,-1.4325442721395467
3672,female,stunt double,21,1,40.75,2,Republican,4895,7809,1214,-0.6115625970298899
3672,female,meteorologist,21,1,40.75,2,Republican,86259,9614,67,2.187189196555766
3672,male,camera operator,21,0,40.75,2,Republican,4258,23906,478,-1.745127613032948
3672,male,crewmember,21,1,40.75,2,Republican,2262,3593,5,-0.46412875783441265
3672,male,businessperson,21,0,40.75,2,Republican,6653,326423,42745,-4.016183944223057
3672,female,congressperson,21,0,40.75,2,Republican,1150,134553,48088,-5.067760535083254
3672,female,salesperson,21,0,40.75,2,Republican,14830,45858,2553,-1.1830749044774842
3672,male,craftsperson,21,0,40.75,2,Republican,961,16604,355,-2.870579536373108
3672,female,anchor,21,0,40.75,2,Republican,26764,5817,517,1.4411257528041224
3672,female,flight attendant,21,0,40.75,2,Republican,42113,47553,4895,-0.21946572093989578
3672,male,firefighter,21,1,40.75,2,Republican,100643,15598,75,1.8596401150568989
3672,female,foreperson,21,0,40.75,2,Republican,1768,38553,775,-3.1020877691681727
3701,female,salesperson,19,0,12.225000000000001,3,Independent,14830,45858,2553,-1.1830749044774842
3701,male,camera operator,19,0,12.225000000000001,3,Independent,4258,23906,478,-1.745127613032948
3701,male,foreperson,19,0,12.225000000000001,3,Independent,1768,38553,775,-3.1020877691681727
3701,female,police officer,19,1,12.225000000000001,3,Independent,540418,106944,7577,1.551584701900588
3701,female,stunt double,19,0,12.225000000000001,3,Independent,4895,7809,1214,-0.6115625970298899
3701,female,flight attendant,19,1,12.225000000000001,3,Independent,42113,47553,4895,-0.21946572093989578
3701,female,craftsperson,19,0,12.225000000000001,3,Independent,961,16604,355,-2.870579536373108
3701,female,crewmember,19,1,12.225000000000001,3,Independent,2262,3593,5,-0.46412875783441265
3701,male,congressperson,19,0,12.225000000000001,3,Independent,1150,134553,48088,-5.067760535083254
3701,male,meteorologist,19,0,12.225000000000001,3,Independent,86259,9614,67,2.187189196555766
3701,male,businessperson,19,0,12.225000000000001,3,Independent,6653,326423,42745,-4.016183944223057
3701,male,layperson,19,0,12.225000000000001,3,Independent,3829,15822,219,-1.4325442721395467
3701,female,anchor,19,0,12.225000000000001,3,Independent,26764,5817,517,1.4411257528041224
